2025-10-31  15:05:14.504 | info | i580ubbtz9yqr5 | Finished.
2025-10-31  15:05:13.935 | info | i580ubbtz9yqr5 |     device = driver.active.get_current_device()\n
2025-10-31  15:05:13.935 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/triton/runtime/jit.py", line 713, in run\n
2025-10-31  15:05:13.935 | info | i580ubbtz9yqr5 |                                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.935 | info | i580ubbtz9yqr5 |     return lambda *args, **kwargs: self.run(grid=grid, warmup=False, *args, **kwargs)\n
2025-10-31  15:05:13.935 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/triton/runtime/jit.py", line 419, in <lambda>\n
2025-10-31  15:05:13.935 | info | i580ubbtz9yqr5 |     quant_per_block_int8_kernel[grid](\n
2025-10-31  15:05:13.935 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/sageattention/quant_per_block.py", line 63, in per_block_int8\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     q_int8, q_scale, k_int8, k_scale = per_block_int8(q, k, sm_scale=sm_scale, tensor_layout=tensor_layout)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/sageattention/core.py", line 105, in sageattn\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     return sageattn(q, k, v, is_causal=is_causal, attn_mask=attn_mask, tensor_layout=tensor_layout)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/comfyui/custom_nodes/ComfyUI-KJNodes/nodes/model_optimization_nodes.py", line 99, in func\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     out = sage_func(q, k, v, attn_mask=mask, is_causal=False, tensor_layout=tensor_layout)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/comfyui/custom_nodes/ComfyUI-KJNodes/nodes/model_optimization_nodes.py", line 153, in attention_sage\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     return fn(*args, **kwargs)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/_dynamo/eval_frame.py", line 1044, in _fn\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |         ^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     x = optimized_attention(\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/ldm/wan/model.py", line 81, in forward\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     return forward_call(*args, **kwargs)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1786, in _call_impl\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     return self._call_impl(*args, **kwargs)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1775, in _wrapped_call_impl\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |         ^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     y = self.self_attn(\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/ldm/wan/model.py", line 235, in forward\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     return forward_call(*args, **kwargs)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1786, in _call_impl\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     return self._call_impl(*args, **kwargs)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1775, in _wrapped_call_impl\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |     x = block(x, e=e0, freqs=freqs, context=context, context_img_len=context_img_len, transformer_options=transformer_options)\n
2025-10-31  15:05:13.934 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/ldm/wan/model.py", line 579, in forward_orig\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return self.forward_orig(x, timestep, context, clip_fea=clip_fea, freqs=freqs, transformer_options=transformer_options, **kwargs)[:, :, :t, :h, :w]\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/ldm/wan/model.py", line 634, in _forward\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return self.original(*args, **kwargs)\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/patcher_extension.py", line 112, in execute\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return comfy.patcher_extension.WrapperExecutor.new_class_executor(\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/ldm/wan/model.py", line 614, in forward\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return forward_call(*args, **kwargs)\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1786, in _call_impl\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return self._call_impl(*args, **kwargs)\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/nn/modules/module.py", line 1775, in _wrapped_call_impl\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     model_output = self.diffusion_model(xc, t, context=context, control=control, transformer_options=transformer_options, **extra_conds).float()\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/model_base.py", line 200, in _apply_model\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return self.original(*args, **kwargs)\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/patcher_extension.py", line 112, in execute\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return comfy.patcher_extension.WrapperExecutor.new_class_executor(\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/model_base.py", line 161, in apply_model\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     output = model.apply_model(input_x, timestep_, **c).chunk(batch_chunks)\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 326, in _calc_cond_batch\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return self.original(*args, **kwargs)\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/patcher_extension.py", line 112, in execute\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.933 | info | i580ubbtz9yqr5 |     return executor.execute(model, conds, x_in, timestep, model_options)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 214, in _calc_cond_batch_outer\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     return _calc_cond_batch_outer(model, conds, x_in, timestep, model_options)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 206, in calc_cond_batch\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     out = calc_cond_batch(model, conds, x, timestep, model_options)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 381, in sampling_function\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     return sampling_function(self.inner_model, x, timestep, self.conds.get("negative", None), self.conds.get("positive", None), self.cfg, model_options=model_options, seed=seed)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 963, in predict_noise\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     return self.original(*args, **kwargs)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/patcher_extension.py", line 112, in execute\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     ).execute(x, timestep, model_options, seed)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 960, in outer_predict_noise\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     return self.outer_predict_noise(*args, **kwargs)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 953, in __call__\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     out = self.inner_model(x, sigma, model_options=model_options, seed=seed)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 401, in __call__\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     denoised = model(x, sigmas[i] * s_in, **extra_args)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/k_diffusion/sampling.py", line 1009, in sample_lcm\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     return func(*args, **kwargs)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/opt/venv/lib/python3.12/site-packages/torch/utils/_contextlib.py", line 120, in decorate_context\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |     samples = self.sampler_function(model_k, noise, sigmas, extra_args=extra_args, callback=k_callback, disable=disable_pbar, **self.extra_options)\n
2025-10-31  15:05:13.932 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 752, in sample\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     return self.original(*args, **kwargs)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/patcher_extension.py", line 112, in execute\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     samples = executor.execute(self, sigmas, extra_args, callback, noise, latent_image, denoise_mask, disable_pbar)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 980, in inner_sample\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     output = self.inner_sample(noise, latent_image, device, sampler, sigmas, denoise_mask, callback, disable_pbar, seed)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 997, in outer_sample\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     return self.original(*args, **kwargs)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/patcher_extension.py", line 112, in execute\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     output = executor.execute(noise, latent_image, sampler, sigmas, denoise_mask, callback, disable_pbar, seed)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 1029, in sample\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     return cfg_guider.sample(noise, latent_image, sampler, sigmas, denoise_mask, callback, disable_pbar, seed)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 1044, in sample\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     return sample(self.model, noise, positive, negative, cfg, self.device, sampler, sigmas, self.model_options, latent_image=latent_image, denoise_mask=denoise_mask, callback=callback, disable_pbar=disable_pbar, seed=seed)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/samplers.py", line 1154, in sample\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     samples = sampler.sample(noise, positive, negative, cfg=cfg, latent_image=latent_image, start_step=start_step, last_step=last_step, force_full_denoise=force_full_denoise, denoise_mask=noise_mask, sigmas=sigmas, callback=callback, disable_pbar=disable_pbar, seed=seed)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/comfy/sample.py", line 45, in sample\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     samples = comfy.sample.sample(model, noise, steps, cfg, sampler_name, scheduler, positive, negative, latent_image,\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/nodes.py", line 1492, in common_ksampler\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |     return common_ksampler(model, noise_seed, steps, cfg, sampler_name, scheduler, positive, negative, latent_image, denoise=denoise, disable_noise=disable_noise, start_step=start_at_step, last_step=end_at_step, force_full_denoise=force_full_denoise)\n
2025-10-31  15:05:13.931 | info | i580ubbtz9yqr5 |   File "/comfyui/nodes.py", line 1559, in sample\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |              ^^^^^^^^^^^\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |     result = f(**inputs)\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |   File "/comfyui/execution.py", line 277, in process_inputs\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |     await process_inputs(input_dict, i)\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |   File "/comfyui/execution.py", line 289, in _async_map_node_over_list\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |     return_values = await _async_map_node_over_list(prompt_id, unique_id, obj, input_data_all, obj.FUNCTION, allow_interrupt=True, execution_block_cb=execution_block_cb, pre_execute_cb=pre_execute_cb, hidden_inputs=hidden_inputs)\n
2025-10-31  15:05:13.930 | info | i580ubbtz9yqr5 |   File "/comfyui/execution.py", line 315, in get_output_data\n
